season,season_start_year,franchise_id,team,all_games,all_minutes,all_possessions,all_opp_possessions,all_pts,all_opp_pts,all_off_rating,all_def_rating,all_net_rating,clutch_games,clutch_minutes,clutch_possessions,clutch_opp_possessions,clutch_pts,clutch_opp_pts,clutch_off_rating,clutch_def_rating,clutch_net_rating,non_clutch_games,non_clutch_minutes,non_clutch_possessions,non_clutch_opp_possessions,non_clutch_pts,non_clutch_opp_pts,non_clutch_off_rating,non_clutch_def_rating,non_clutch_net_rating,clutch_minus_non_clutch_net,clutch_minus_all_net,clutch_time_pct,clutch_poss_pct
2024-25,2024,1610612747,LAL,82,19730.0,8084.0,8084.0,9298.0,9198.0,115.017,113.78,1.237,39,530.0,253.0,235.0,290.0,260.0,114.625,110.638,3.986,82,19200.0,7831.0,7849.0,9008.0,8938.0,115.03,113.874,1.156,2.831,2.749,2.686,3.13
2024-25,2024,1610612763,MEM,82,19705.0,8513.0,8513.0,9980.0,9582.0,117.232,112.557,4.675,37,610.0,271.0,274.0,296.0,274.0,109.225,100.0,9.225,82,19095.0,8242.0,8239.0,9684.0,9308.0,117.496,112.975,4.521,4.704,4.55,3.096,3.183
2024-25,2024,1610612748,MIA,82,19930.0,8066.0,8057.0,9069.0,9023.0,112.435,111.99,0.445,42,880.0,378.0,385.0,354.0,420.0,93.651,109.091,-15.44,82,19050.0,7688.0,7672.0,8715.0,8603.0,113.358,112.135,1.223,-16.664,-15.885,4.415,4.686
2024-25,2024,1610612749,MIL,82,19755.0,8228.0,8221.0,9472.0,9269.0,115.119,112.748,2.371,41,732.0,333.0,328.0,341.0,306.0,102.402,93.293,9.11,82,19023.0,7895.0,7893.0,9131.0,8963.0,115.655,113.556,2.099,7.011,6.738,3.705,4.047
2024-25,2024,1610612750,MIN,82,19830.0,8097.0,8089.0,9372.0,8962.0,115.747,110.792,4.954,46,796.0,353.0,362.0,372.0,416.0,105.382,114.917,-9.535,82,19034.0,7744.0,7727.0,9000.0,8546.0,116.219,110.599,5.62,-15.155,-14.489,4.014,4.36
2024-25,2024,1610612740,NOP,82,19755.0,8212.0,8213.0,9006.0,9779.0,109.669,119.067,-9.399,34,582.0,265.0,270.0,277.0,279.0,104.528,103.333,1.195,82,19173.0,7947.0,7943.0,8729.0,9500.0,109.84,119.602,-9.762,10.957,10.594,2.946,3.227
2024-25,2024,1610612752,NYK,82,19880.0,8093.0,8083.0,9494.0,9158.0,117.311,113.3,4.012,30,727.0,313.0,308.0,348.0,334.0,111.182,108.442,2.741,82,19153.0,7780.0,7775.0,9146.0,8824.0,117.558,113.492,4.066,-1.325,-1.271,3.657,3.868
2024-25,2024,1610612760,OKC,82,19705.0,8286.0,8283.0,9881.0,8826.0,119.249,106.556,12.694,23,291.0,132.0,126.0,156.0,135.0,118.182,107.143,11.039,82,19414.0,8154.0,8157.0,9725.0,8691.0,119.267,106.547,12.72,-1.681,-1.655,1.477,1.593
2024-25,2024,1610612753,ORL,82,19730.0,7935.0,7933.0,8645.0,8655.0,108.948,109.101,-0.154,35,558.0,247.0,243.0,258.0,237.0,104.453,97.531,6.923,82,19172.0,7688.0,7690.0,8387.0,8418.0,109.092,109.467,-0.375,7.297,7.076,2.828,3.113
2024-25,2024,1610612755,PHI,82,19805.0,8098.0,8097.0,8988.0,9499.0,110.99,117.315,-6.325,36,617.0,286.0,288.0,298.0,337.0,104.196,117.014,-12.818,82,19188.0,7812.0,7809.0,8690.0,9162.0,111.239,117.326,-6.087,-6.731,-6.493,3.115,3.532
2024-25,2024,1610612756,PHX,82,19830.0,8121.0,8125.0,9317.0,9563.0,114.727,117.698,-2.971,40,634.0,271.0,284.0,313.0,345.0,115.498,121.479,-5.981,82,19196.0,7850.0,7841.0,9004.0,9218.0,114.701,117.562,-2.861,-3.12,-3.01,3.197,3.337
2024-25,2024,1610612757,POR,82,19780.0,8192.0,8210.0,9093.0,9337.0,110.999,113.727,-2.729,32,568.0,257.0,251.0,292.0,306.0,113.619,121.912,-8.294,82,19212.0,7935.0,7959.0,8801.0,9031.0,110.914,113.469,-2.555,-5.738,-5.565,2.872,3.137
2024-25,2024,1610612758,SAC,82,19880.0,8189.0,8197.0,9490.0,9451.0,115.887,115.298,0.589,42,816.0,371.0,376.0,426.0,407.0,114.825,108.245,6.58,82,19064.0,7818.0,7821.0,9064.0,9044.0,115.938,115.637,0.3,6.28,5.991,4.105,4.53
2024-25,2024,1610612759,SAS,82,19730.0,8231.0,8224.0,9342.0,9568.0,113.498,116.342,-2.845,37,637.0,288.0,283.0,298.0,304.0,103.472,107.42,-3.948,82,19093.0,7943.0,7941.0,9044.0,9264.0,113.861,116.66,-2.799,-1.149,-1.104,3.229,3.499
2024-25,2024,1610612761,TOR,82,19805.0,8297.0,8310.0,9091.0,9443.0,109.57,113.634,-4.064,31,577.0,258.0,261.0,257.0,307.0,99.612,117.625,-18.012,82,19228.0,8039.0,8049.0,8834.0,9136.0,109.889,113.505,-3.615,-14.397,-13.948,2.913,3.11
2024-25,2024,1610612762,UTA,82,19805.0,8322.0,8323.0,9175.0,9941.0,110.25,119.44,-9.19,33,609.0,263.0,281.0,280.0,357.0,106.464,127.046,-20.582,82,19196.0,8059.0,8042.0,8895.0,9584.0,110.373,119.174,-8.801,-11.782,-11.392,3.075,3.16
2024-25,2024,1610612764,WAS,82,19730.0,8371.0,8370.0,8856.0,9876.0,105.794,117.993,-12.199,29,376.0,177.0,183.0,182.0,209.0,102.825,114.208,-11.383,82,19354.0,8194.0,8187.0,8674.0,9667.0,105.858,118.077,-12.219,0.837,0.816,1.906,2.114
2025-26,2025,1610612737,ATL,64,15396.0,6603.0,6600.0,7534.0,7506.0,114.1,113.727,0.372,30,523.0,231.0,236.0,268.0,266.0,116.017,112.712,3.305,64,14873.0,6372.0,6364.0,7266.0,7240.0,114.03,113.765,0.265,3.04,2.933,3.397,3.498
2025-26,2025,1610612751,BKN,63,15195.0,6145.0,6155.0,6732.0,7281.0,109.552,118.294,-8.742,26,382.0,160.0,162.0,159.0,214.0,99.375,132.099,-32.724,63,14813.0,5985.0,5993.0,6573.0,7067.0,109.825,117.921,-8.096,-24.627,-23.982,2.514,2.604
2025-26,2025,1610612738,BOS,63,15170.0,6020.0,6036.0,7216.0,6742.0,119.867,111.696,8.171,26,399.0,183.0,181.0,207.0,211.0,113.115,116.575,-3.46,63,14771.0,5837.0,5855.0,7009.0,6531.0,120.079,111.546,8.533,-11.993,-11.63,2.63,3.04
2025-26,2025,1610612766,CHA,64,15435.0,6310.0,6314.0,7434.0,7202.0,117.813,114.064,3.749,26,459.0,187.0,194.0,202.0,224.0,108.021,115.464,-7.443,64,14976.0,6123.0,6120.0,7232.0,6978.0,118.112,114.02,4.092,-11.535,-11.192,2.974,2.964
2025-26,2025,1610612741,CHI,63,15170.0,6484.0,6469.0,7277.0,7543.0,112.23,116.602,-4.372,34,622.0,286.0,281.0,310.0,329.0,108.392,117.082,-8.69,63,14548.0,6198.0,6188.0,6967.0,7214.0,112.407,116.58,-4.173,-4.517,-4.318,4.1,4.411
2025-26,2025,1610612739,CLE,63,15195.0,6395.0,6401.0,7505.0,7238.0,117.357,113.076,4.281,33,493.0,230.0,230.0,264.0,246.0,114.783,106.957,7.826,63,14702.0,6165.0,6171.0,7241.0,6992.0,117.453,113.304,4.149,3.677,3.545,3.244,3.597
2025-26,2025,1610612742,DAL,63,15227.0,6498.0,6501.0,7138.0,7412.0,109.849,114.013,-4.164,38,690.0,304.0,305.0,315.0,346.0,103.618,113.443,-9.824,63,14537.0,6194.0,6196.0,6823.0,7066.0,110.155,114.041,-3.886,-5.938,-5.66,4.531,4.678
2025-26,2025,1610612743,DEN,64,15535.0,6407.0,6409.0,7691.0,7453.0,120.041,116.29,3.751,32,707.0,304.0,309.0,363.0,397.0,119.408,128.479,-9.071,64,14828.0,6103.0,6100.0,7328.0,7056.0,120.072,115.672,4.4,-13.471,-12.822,4.551,4.745
2025-26,2025,1610612765,DET,62,14955.0,6238.0,6254.0,7241.0,6795.0,116.079,108.65,7.428,35,588.0,282.0,256.0,328.0,264.0,116.312,103.125,13.187,62,14367.0,5956.0,5998.0,6913.0,6531.0,116.068,108.886,7.182,6.006,5.759,3.932,4.521
2025-26,2025,1610612744,GSW,63,15195.0,6352.0,6355.0,7248.0,7176.0,114.106,112.919,1.187,27,437.0,192.0,197.0,227.0,243.0,118.229,123.35,-5.121,63,14758.0,6160.0,6158.0,7021.0,6933.0,113.977,112.585,1.392,-6.513,-6.308,2.876,3.023
2025-26,2025,1610612745,HOU,62,15080.0,6078.0,6074.0,7100.0,6776.0,116.815,111.557,5.257,35,752.0,319.0,316.0,365.0,372.0,114.42,117.722,-3.301,62,14328.0,5759.0,5758.0,6735.0,6404.0,116.947,111.219,5.728,-9.03,-8.559,4.987,5.248
2025-26,2025,1610612754,IND,63,15195.0,6457.0,6455.0,7019.0,7551.0,108.704,116.979,-8.275,29,495.0,210.0,227.0,205.0,243.0,97.619,107.048,-9.429,63,14700.0,6247.0,6228.0,6814.0,7308.0,109.076,117.341,-8.265,-1.165,-1.154,3.258,3.252
2025-26,2025,1610612746,LAC,63,15194.0,6134.0,6134.0,7093.0,7071.0,115.634,115.276,0.359,25,491.0,217.0,219.0,251.0,255.0,115.668,116.438,-0.77,63,14703.0,5917.0,5915.0,6842.0,6816.0,115.633,115.232,0.4,-1.171,-1.129,3.232,3.538
2025-26,2025,1610612747,LAL,63,15120.0,6272.0,6258.0,7306.0,7265.0,116.486,116.091,0.395,23,286.0,131.0,121.0,178.0,132.0,135.878,109.091,26.787,63,14834.0,6141.0,6137.0,7128.0,7133.0,116.072,116.229,-0.157,26.944,26.392,1.892,2.089
2025-26,2025,1610612763,MEM,62,14930.0,6318.0,6311.0,7171.0,7305.0,113.501,115.75,-2.249,35,578.0,246.0,258.0,247.0,306.0,100.407,118.605,-18.198,62,14352.0,6072.0,6053.0,6924.0,6999.0,114.032,115.629,-1.597,-16.601,-15.949,3.871,3.894
2025-26,2025,1610612748,MIA,64,15370.0,6705.0,6695.0,7688.0,7464.0,114.661,111.486,3.175,27,414.0,191.0,191.0,210.0,217.0,109.948,113.613,-3.665,64,14956.0,6514.0,6504.0,7478.0,7247.0,114.799,111.424,3.375,-7.04,-6.839,2.694,2.849
2025-26,2025,1610612749,MIL,62,14955.0,6127.0,6137.0,6906.0,7163.0,112.714,116.718,-4.004,31,545.0,233.0,233.0,279.0,260.0,119.742,111.588,8.155,62,14410.0,5894.0,5904.0,6627.0,6903.0,112.436,116.921,-4.484,12.639,12.159,3.644,3.803
2025-26,2025,1610612750,MIN,64,15435.0,6540.0,6526.0,7591.0,7325.0,116.07,112.243,3.827,28,487.0,238.0,231.0,279.0,262.0,117.227,113.42,3.807,64,14948.0,6302.0,6295.0,7312.0,7063.0,116.027,112.2,3.826,-0.02,-0.02,3.155,3.639
2025-26,2025,1610612740,NOP,65,15724.0,6633.0,6635.0,7485.0,7813.0,112.845,117.754,-4.909,34,603.0,247.0,274.0,261.0,339.0,105.668,123.723,-18.055,65,15121.0,6386.0,6361.0,7224.0,7474.0,113.122,117.497,-4.375,-13.68,-13.145,3.835,3.724
2025-26,2025,1610612752,NYK,64,15435.0,6338.0,6337.0,7503.0,7080.0,118.381,111.725,6.656,26,429.0,191.0,196.0,231.0,197.0,120.942,100.51,20.432,64,15006.0,6147.0,6141.0,7272.0,6883.0,118.302,112.083,6.219,14.213,13.776,2.779,3.014
2025-26,2025,1610612760,OKC,65,15732.0,6596.0,6597.0,7711.0,6993.0,116.904,106.003,10.901,29,573.0,257.0,250.0,317.0,252.0,123.346,100.8,22.546,65,15159.0,6339.0,6347.0,7394.0,6741.0,116.643,106.208,10.435,12.111,11.645,3.642,3.896
2025-26,2025,1610612753,ORL,62,15005.0,6263.0,6258.0,7120.0,7067.0,113.684,112.927,0.756,31,682.0,293.0,297.0,321.0,319.0,109.556,107.407,2.149,62,14323.0,5970.0,5961.0,6799.0,6748.0,113.886,113.202,0.684,1.465,1.393,4.545,4.678
2025-26,2025,1610612755,PHI,63,15319.0,6384.0,6384.0,7296.0,7313.0,114.286,114.552,-0.266,35,735.0,303.0,304.0,365.0,303.0,120.462,99.671,20.791,63,14584.0,6081.0,6080.0,6931.0,7010.0,113.978,115.296,-1.318,22.109,21.057,4.798,4.746
2025-26,2025,1610612756,PHX,63,15195.0,6230.0,6226.0,7062.0,7005.0,113.355,112.512,0.843,30,523.0,238.0,233.0,270.0,266.0,113.445,114.163,-0.718,63,14672.0,5992.0,5993.0,6792.0,6739.0,113.351,112.448,0.903,-1.621,-1.56,3.442,3.82
2025-26,2025,1610612757,POR,64,15410.0,6553.0,6544.0,7366.0,7558.0,112.407,115.495,-3.089,35,554.0,266.0,275.0,310.0,330.0,116.541,120.0,-3.459,64,14856.0,6287.0,6269.0,7056.0,7228.0,112.232,115.297,-3.066,-0.393,-0.37,3.595,4.059
2025-26,2025,1610612758,SAC,64,15435.0,6447.0,6459.0,7064.0,7763.0,109.57,120.189,-10.619,25,432.0,199.0,202.0,206.0,234.0,103.518,115.842,-12.324,64,15003.0,6248.0,6257.0,6858.0,7529.0,109.763,120.329,-10.566,-1.758,-1.705,2.799,3.087
2025-26,2025,1610612759,SAS,63,15145.0,6360.0,6373.0,7446.0,7016.0,117.075,110.089,6.986,30,512.0,233.0,215.0,299.0,249.0,128.326,115.814,12.512,63,14633.0,6127.0,6158.0,7147.0,6767.0,116.648,109.89,6.758,5.754,5.526,3.381,3.664
2025-26,2025,1610612761,TOR,62,14979.0,6192.0,6193.0,7040.0,6946.0,113.695,112.159,1.536,31,497.0,207.0,196.0,216.0,204.0,104.348,104.082,0.266,62,14482.0,5985.0,5997.0,6824.0,6742.0,114.018,112.423,1.596,-1.329,-1.27,3.318,3.343
2025-26,2025,1610612762,UTA,64,15510.0,6638.0,6640.0,7513.0,8003.0,113.182,120.527,-7.345,27,494.0,236.0,229.0,268.0,243.0,113.559,106.114,7.446,64,15016.0,6402.0,6411.0,7245.0,7760.0,113.168,121.042,-7.874,15.32,14.791,3.185,3.555
2025-26,2025,1610612764,WAS,62,14929.0,6353.0,6340.0,6957.0,7628.0,109.507,120.315,-10.808,21,358.0,156.0,152.0,176.0,174.0,112.821,114.474,-1.653,62,14571.0,6197.0,6188.0,6781.0,7454.0,109.424,120.459,-11.035,9.382,9.155,2.398,2.456
